A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
A,14,11,14,0,0,1
